Date;Group;Series;Value
01/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7487
02/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7524
03/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7503
04/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7508
05/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7493
08/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7495
09/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7503
10/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7478
11/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7435
12/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7439
15/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7433
16/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7443
17/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7398
18/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7407
19/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7371
22/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7367
23/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7345
24/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7309
25/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7289
26/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7203
29/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7211
30/11/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7265
01/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7276
02/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7237
03/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7231
06/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7211
07/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7265
08/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7259
09/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,725
10/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7263
13/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7251
14/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7244
15/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7226
16/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7251
17/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,726
20/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7223
21/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7209
22/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7209
23/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7204
27/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,719
28/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7242
29/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7257
30/12/2021;Currencies against Swedish kronor;1 SEK = ? DKK;0,7271
03/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7247
04/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,724
05/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7254
07/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,721
10/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7221
11/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7224
12/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7245
13/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7276
14/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7271
17/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7225
18/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,722
19/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7188
20/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7194
21/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7151
24/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7142
25/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,71
26/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7117
27/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7101
28/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7088
31/01/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7096
01/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7117
02/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7148
03/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,715
04/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7141
07/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,711
08/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7145
09/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7137
10/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7133
11/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7031
14/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7001
15/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7052
16/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7061
17/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7034
18/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7034
21/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7006
22/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6999
23/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7045
24/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6953
25/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6985
28/02/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6986
01/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6999
02/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,691
03/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,691
04/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6901
07/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6853
08/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6871
09/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6896
10/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6914
11/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6965
14/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7056
15/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7046
16/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7096
17/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,715
18/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7133
21/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,714
22/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7139
23/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7151
24/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7192
25/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7182
28/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,718
29/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7168
30/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7187
31/03/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7194
01/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7165
04/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7187
05/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7204
06/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,724
07/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7208
08/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7233
11/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7224
12/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7191
13/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7205
14/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7221
19/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7199
20/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7247
21/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,726
22/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7216
25/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7211
26/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7138
27/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7115
28/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7208
29/04/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7217
02/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7169
03/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7165
04/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7151
05/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7193
06/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7084
09/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7071
10/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7002
11/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7036
12/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7019
13/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7077
16/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,71
17/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7123
18/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7112
19/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7081
20/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7093
23/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7101
24/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,71
25/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,708
27/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7045
30/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7075
31/05/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7066
01/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7091
02/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7102
03/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7137
07/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7085
08/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7098
09/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7064
10/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7066
13/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7049
14/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7018
15/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6998
16/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6966
17/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6951
20/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6958
21/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6999
22/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6974
23/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6956
27/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6982
28/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,699
29/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6966
30/06/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6966
01/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,692
04/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6914
05/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6901
06/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6913
07/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6932
08/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6952
11/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6939
12/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6976
13/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7007
14/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,701
15/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7027
18/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7052
19/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7076
20/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7113
21/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7133
22/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7148
25/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7146
26/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7135
27/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,713
28/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7143
29/07/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7172
01/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7158
02/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7149
03/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7153
04/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7165
05/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7178
08/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7178
09/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7182
10/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7162
11/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7184
12/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7151
15/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7091
16/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,706
17/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7059
18/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,702
19/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7009
22/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6989
23/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6992
24/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7011
25/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7034
26/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,704
29/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6995
30/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6975
31/08/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6963
01/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6939
02/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6929
05/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6918
06/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6946
07/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6952
08/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6948
09/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6964
12/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6968
13/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,7008
14/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,698
15/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6959
16/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6927
19/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6891
20/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6899
21/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6838
22/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6824
23/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6824
26/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6797
27/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,685
28/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6807
29/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6787
30/09/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6811
03/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6834
04/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6898
05/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6865
06/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6856
07/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6809
10/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6783
11/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6779
12/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6753
13/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6755
14/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6761
17/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6758
18/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6798
19/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6804
20/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6788
21/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6744
24/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6726
25/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6756
26/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6785
27/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6782
28/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,678
31/10/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6803
01/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6857
02/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6842
03/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6817
04/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6835
07/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6863
08/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6856
09/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6875
10/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,683
11/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,689
14/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6927
15/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6896
16/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6855
17/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6824
18/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,677
21/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6777
22/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,678
23/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,678
24/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6847
25/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6861
28/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6853
29/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6829
30/11/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6806
01/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6804
02/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6847
05/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6836
06/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6819
07/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6821
08/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6821
09/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6824
12/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6824
13/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6848
14/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6851
15/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6826
16/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,676
19/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,675
20/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6733
21/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6718
22/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6752
23/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6695
27/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6678
28/12/2022;Currencies against Swedish kronor;1 SEK = ? DKK;0,6685
